
WORD,2,0,purchased
WORD,8,0,buses
WORD,0,2,know
WORD,0,1,60
WORD,2,2,region
WORD,1,1,subcategory
WORD,0,1,support
WORD,0,3,allow
WORD,1,0,student's
WORD,3,0,medicines
WORD,0,2,hire
WORD,3,1,isbn
WORD,1,0,adults
WORD,4,5,destination
WORD,0,1,update
WORD,0,1,proper
WORD,1,4,rule
WORD,1,0,vehicles
WORD,0,1,Time
WORD,0,1,vegetable
WORD,0,1,speed
WORD,0,1,we
WORD,0,3,allot
WORD,0,2,ISBN
WORD,1,1,interest
WORD,2,3,examination
WORD,0,1,throughout
WORD,1,1,unregistered
WORD,0,66,every
WORD,1,0,collects
WORD,1,1,coverage
WORD,2,2,normal
WORD,1,1,allocation
WORD,4,0,types
WORD,0,1,non-veg
WORD,1,3,previous
WORD,1,0,answered
WORD,1,0,winning
WORD,1,1,apply
WORD,2,3,overlook
WORD,2,4,teach
WORD,0,1,non-sponsored
WORD,1,0,popup
WORD,1,1,landing
WORD,0,1,money
WORD,1,0,booths
WORD,11,11,location
WORD,0,3,comment
WORD,1,0,passing
WORD,1,1,advertise
WORD,0,5,mark
WORD,0,6,base
WORD,0,1,Location
WORD,0,6,employ
WORD,4,0,guns
WORD,17,15,software
WORD,0,1,achievement
WORD,1,2,tester
WORD,1,1,notfication
WORD,0,1,during
WORD,1,0,rupees
WORD,12,20,type
WORD,0,1,Security
WORD,0,11,consist
WORD,7,7,feedback
WORD,1,0,movies
WORD,0,1,loss
WORD,3,3,elevator
WORD,0,3,relate
WORD,1,3,critic
WORD,3,0,children
WORD,21,23,price
WORD,1,6,review
WORD,0,1,enable
WORD,2,2,traveller
WORD,0,4,between
WORD,3,3,guide
WORD,1,1,zip
WORD,0,1,phase
WORD,1,1,profession
WORD,2,3,method
WORD,1,0,teams
WORD,4,11,work
WORD,2,5,contract
WORD,0,1,Banking
WORD,1,0,vat
WORD,2,0,ornaments
WORD,0,2,come
WORD,0,1,exist
WORD,0,1,Shop
WORD,20,0,books
WORD,0,2,Barcode
WORD,1,3,registration
WORD,1,1,force
WORD,0,1,Syllabus
WORD,1,0,cfo's
WORD,3,3,contractor
WORD,1,2,internal
WORD,2,2,gender
WORD,5,5,range
WORD,0,1,privilege
WORD,0,1,Marks
WORD,0,1,tyre
WORD,0,6,out
WORD,8,8,capacity
WORD,0,2,across
WORD,2,0,blocked
WORD,0,1,fall
WORD,2,3,frigate
WORD,1,2,flat
WORD,1,5,get*
WORD,2,2,installation
WORD,26,37,course*
WORD,0,1,copy
WORD,1,5,place
WORD,1,1,semi
WORD,1,1,power
WORD,9,14,event
WORD,2,3,regular
WORD,0,2,reward
WORD,0,30,include
WORD,5,4,agency
WORD,3,3,homework
WORD,1,10,sell
WORD,0,3,uniquely
WORD,1,1,leaf
WORD,2,0,hits
WORD,3,6,soldier
WORD,2,0,wings
WORD,1,0,dealer's
WORD,1,0,regulations
WORD,0,3,owe
WORD,3,3,minimum
WORD,2,2,first*
WORD,34,37,date
WORD,0,1,dress
WORD,2,2,hostel
WORD,2,11,own*
WORD,3,0,hosted
WORD,6,0,sales
WORD,2,0,routes
WORD,1,0,newsletters
WORD,0,1,arrange
WORD,0,4,should
WORD,0,12,only
WORD,0,1,veg
WORD,1,8,create
WORD,2,0,publishers
WORD,0,32,from
WORD,1,0,overlooks
WORD,1,3,tag
WORD,2,8,criminal
WORD,0,1,Member
WORD,0,1,hanger
WORD,4,0,officers
WORD,0,10,like
WORD,1,0,filed
WORD,1,1,replaceable
WORD,7,0,patients
WORD,1,0,accepted
WORD,2,5,tax
WORD,3,0,published
WORD,1,0,branches
WORD,5,7,revision
WORD,2,0,appointed
WORD,0,6,manufacture
WORD,1,0,shipped
WORD,8,9,person
WORD,1,1,speaker
WORD,0,1,covered
WORD,2,2,publisher
WORD,1,1,ground
WORD,0,2,Software
WORD,1,1,departure
WORD,1,1,visitor
WORD,0,4,send
WORD,0,3,Airplanes
WORD,1,1,repair
WORD,5,0,tickets
WORD,0,1,week
WORD,5,0,transporters
WORD,3,3,cab
WORD,0,1,line
WORD,2,6,link
WORD,1,0,deployed
WORD,1,0,factories
WORD,0,1,membership
WORD,2,2,aggregate
WORD,0,105,can
WORD,2,6,caterer
WORD,3,2,security
WORD,0,7,award
WORD,2,2,cap
WORD,1,1,public
WORD,2,4,car
WORD,0,2,organize
WORD,0,2,parameter
WORD,22,36,station
WORD,1,17,track
WORD,2,2,village
WORD,0,1,privately
WORD,0,3,procure
WORD,9,20,player
WORD,3,4,factory
WORD,9,9,quantity
WORD,6,8,cost
WORD,6,0,manufacturers
WORD,2,0,constructed
WORD,0,26,will
WORD,0,2,imeus
WORD,0,2,satisfy
WORD,0,3,match
WORD,1,0,groups
WORD,0,2,follow
WORD,0,2,Police
WORD,2,0,played
WORD,4,5,carrier
WORD,1,0,carries
WORD,0,1,currently
WORD,2,2,namespace
WORD,3,2,invoice
WORD,12,21,category
POST,1966,2281,NN
POST,130,328,JJ
POST,0,3,WRB
POST,0,21,PRP
POST,3,1126,DT
POST,102,118,NNP
POST,679,772,NNS
POST,0,4,JJS
POST,0,9,JJR
POST,0,178,MD
POST,8,15,VBD
POST,0,2,WP
POST,20,53,VBG
POST,1,271,CC
POST,0,64,CD
POST,0,12,PDT
POST,0,2,RBS
POST,125,366,VBN
POST,41,745,IN
POST,30,241,VBP
POST,0,20,WDT
POST,15,16,NNPS
POST,83,253,VB
POST,1,1,,
POST,0,1,.
POST,87,507,VBZ
POST,1,86,RB
POST,0,51,PRP$
POST,0,24,EX
POST,0,121,TO
POST,1,7,RP

* The word is assigned an ER tag and is in stop words list
